-41.79, -49.48
-41.69, -48.00
-41.59, -45.92
-41.49, -44.32
-41.39, -43.05
-41.29, -42.09
-41.19, -41.45
-41.09, -41.16
-40.99, -41.24
-40.89, -41.52
-40.79, -41.87
-40.69, -42.30
-40.59, -42.93
-40.49, -43.50
-40.39, -44.00
-40.29, -44.61
-40.19, -45.47
-40.09, -45.90
-39.99, -46.47
-39.89, -46.61
-39.79, -46.35
-39.69, -46.31
-39.59, -46.04
-39.49, -46.12
-39.39, -46.26
-39.29, -47.02
-39.19, -47.28
-39.09, -48.04
-38.99, -47.75
-38.89, -46.96
-38.79, -45.63
-38.69, -44.25
-38.59, -43.20
-38.49, -42.26
-38.39, -41.79
-38.29, -41.43
-38.19, -41.48
-38.09, -41.51
-37.99, -41.70
-37.89, -41.87
-37.79, -41.85
-37.69, -41.89
-37.59, -41.67
-37.49, -41.41
-37.39, -41.01
-37.29, -40.58
-37.19, -40.14
-37.09, -39.84
-36.99, -39.70
-36.89, -39.44
-36.79, -39.35
-36.69, -39.33
-36.59, -39.38
-36.49, -39.53
-36.39, -39.43
-36.29, -39.39
-36.19, -39.20
-36.09, -39.08
-35.99, -38.65
-35.89, -38.41
-35.79, -38.10
-35.69, -37.75
-35.59, -37.41
-35.49, -37.21
-35.39, -37.11
-35.29, -37.03
-35.19, -36.87
-35.09, -36.65
-34.99, -36.56
-34.89, -36.43
-34.79, -36.20
-34.69, -36.02
-34.59, -35.73
-34.49, -35.51
-34.39, -35.33
-34.29, -35.24
-34.19, -35.07
-34.09, -34.97
-33.99, -34.84
-33.89, -34.56
-33.79, -34.33
-33.69, -34.19
-33.59, -34.13
-33.49, -34.17
-33.39, -34.19
-33.29, -34.22
-33.19, -34.34
-33.09, -34.45
-32.99, -34.59
-32.89, -34.78
-32.79, -35.06
-32.69, -35.27
-32.59, -35.53
-32.49, -35.59
-32.39, -35.75
-32.29, -35.70
-32.19, -35.48
-32.09, -35.29
-31.99, -35.05
-31.89, -34.54
-31.79, -34.23
-31.69, -33.92
-31.59, -33.47
-31.49, -33.07
-31.39, -32.84
-31.29, -32.65
-31.19, -32.55
-31.09, -32.53
-30.99, -32.56
-30.89, -32.56
-30.79, -32.64
-30.69, -32.85
-30.59, -33.15
-30.49, -33.28
-30.39, -33.58
-30.29, -33.76
-30.19, -33.83
-30.09, -33.76
-29.99, -33.69
-29.89, -33.58
-29.79, -33.50
-29.69, -33.43
-29.59, -33.36
-29.49, -33.28
-29.39, -33.21
-29.29, -33.00
-29.19, -32.88
-29.09, -32.68
-28.99, -32.43
-28.89, -32.18
-28.79, -31.84
-28.69, -31.80
-28.59, -31.62
-28.49, -31.47
-28.39, -31.44
-28.29, -31.54
-28.19, -31.53
-28.09, -31.66
-27.99, -31.79
-27.89, -31.91
-27.79, -31.99
-27.69, -32.11
-27.59, -32.23
-27.49, -32.14
-27.39, -32.12
-27.29, -32.15
-27.19, -32.08
-27.09, -31.85
-26.99, -31.55
-26.89, -31.07
-26.79, -30.55
-26.69, -30.10
-26.59, -29.56
-26.49, -29.02
-26.39, -28.65
-26.29, -28.17
-26.19, -27.87
-26.09, -27.67
-25.99, -27.56
-25.89, -27.36
-25.79, -27.33
-25.69, -27.36
-25.59, -27.42
-25.49, -27.61
-25.39, -27.73
-25.29, -28.06
-25.19, -28.36
-25.09, -28.68
-24.99, -28.94
-24.89, -29.10
-24.79, -29.33
-24.69, -29.41
-24.59, -29.51
-24.49, -29.55
-24.39, -29.64
-24.29, -29.62
-24.19, -29.69
-24.09, -29.74
-23.99, -29.77
-23.89, -29.92
-23.79, -30.00
-23.69, -30.17
-23.59, -30.41
-23.49, -30.53
-23.39, -30.63
-23.29, -30.72
-23.19, -30.72
-23.09, -30.57
-22.99, -30.46
-22.89, -30.29
-22.79, -30.01
-22.69, -29.86
-22.59, -29.56
-22.49, -29.46
-22.39, -29.32
-22.29, -29.23
-22.19, -29.33
-22.09, -29.51
-21.99, -29.95
-21.89, -30.56
-21.79, -31.21
-21.69, -32.02
-21.59, -33.14
-21.49, -34.30
-21.39, -35.64
-21.29, -37.03
-21.19, -38.14
-21.09, -38.64
-20.99, -38.38
-20.89, -37.58
-20.79, -36.54
-20.69, -35.56
-20.59, -34.74
-20.49, -33.99
-20.39, -33.56
-20.29, -33.34
-20.19, -33.20
-20.09, -33.23
-19.99, -33.54
-19.89, -33.88
-19.79, -34.40
-19.69, -34.91
-19.59, -35.28
-19.49, -35.58
-19.39, -35.69
-19.29, -35.55
-19.19, -35.32
-19.09, -35.02
-18.99, -34.62
-18.89, -34.23
-18.79, -34.06
-18.69, -33.91
-18.59, -33.76
-18.49, -33.73
-18.39, -33.62
-18.29, -33.51
-18.19, -33.26
-18.09, -32.81
-17.99, -32.46
-17.89, -31.77
-17.79, -31.02
-17.69, -30.26
-17.59, -29.44
-17.49, -28.57
-17.39, -27.70
-17.29, -26.95
-17.19, -26.19
-17.09, -25.50
-16.99, -24.79
-16.89, -24.11
-16.79, -23.41
-16.69, -22.83
-16.59, -22.26
-16.49, -21.67
-16.39, -21.21
-16.29, -20.74
-16.19, -20.33
-16.09, -20.00
-15.99, -19.70
-15.89, -19.44
-15.79, -19.16
-15.69, -18.99
